cluster,state,region,source,uor,lat,lng,military,incorporated,timezone,ranking,zips,id,wealth,density,literacy,employment,mortality,agriculture
26117,Michigan,Montcalm,polygon,U,43.2928,-85.0789,FALSE,TRUE,America/Detroit,3,48888,1840002875,b:middle,dense,highly educated,medium employment,medium mortality,good agriculture
26119,Michigan,Montmorency,polygon,U,44.873,-84.3281,FALSE,FALSE,America/Detroit,3,49756,1840004025,a:poor,moderately dense,moderately educated,low employment,low mortality,low agriculture
26121,Michigan,Muskegon,polygon,U,43.1621,-86.2519,FALSE,TRUE,America/Detroit,3,49441 49444,1840002873,a:poor,highly dense,highly educated,low employment,low mortality,low agriculture
26123,Michigan,Newaygo,polygon,U,43.3348,-85.8094,FALSE,TRUE,America/Detroit,3,49327,1840002681,b:middle,highly dense,moderately educated,medium employment,medium mortality,low agriculture
26125,Michigan,Oakland,polygon,U,42.7827,-83.2456,FALSE,TRUE,America/Detroit,3,48362 48361,1840011054,c:rich,highly dense,highly educated,high employment,high mortality,low agriculture
26127,Michigan,Oceana,polygon,U,43.5595,-86.3477,FALSE,TRUE,America/Detroit,3,49446,1840010957,b:middle,dense,moderately educated,medium employment,medium mortality,low agriculture
26129,Michigan,Ogemaw,polygon,U,44.4297,-84.0225,FALSE,FALSE,America/Detroit,3,48635,1840025370,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
26133,Michigan,Osceola,polygon,U,44.0381,-85.4538,FALSE,TRUE,America/Detroit,3,49655,1840010950,c:rich,moderately dense,moderately educated,high employment,high mortality,best
26137,Michigan,Otsego,polygon,U,45.1436,-84.6639,FALSE,TRUE,America/Detroit,3,49795,1840010926,b:middle,dense,highly educated,medium employment,medium mortality,low agriculture
26139,Michigan,Ottawa,polygon,U,43.0553,-86.2201,FALSE,TRUE,America/Detroit,3,49417 49456,1840002995,b:middle,highly dense,highly educated,medium employment,medium mortality,good agriculture
26141,Michigan,Presque Isle,polygon,U,45.2622,-83.6989,FALSE,TRUE,America/Detroit,3,49776,1840010920,b:middle,moderately dense,highly educated,medium employment,high mortality,low agriculture
26145,Michigan,Saginaw,polygon,U,43.4091,-84.3345,FALSE,TRUE,America/Detroit,3,48637,1840010985,c:rich,highly dense,moderately educated,high employment,high mortality,best
26149,Michigan,St. Joseph,polygon,U,41.8004,-85.4181,FALSE,TRUE,America/Detroit,3,49091,1840003254,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
26151,Michigan,Sanilac,polygon,U,43.1864,-82.8617,FALSE,TRUE,America/Detroit,3,48454,1840010980,c:rich,moderately dense,moderately educated,high employment,high mortality,best
26155,Michigan,Shiawassee,polygon,U,43.1168,-83.9693,FALSE,TRUE,America/Detroit,3,48460,1840011014,c:rich,dense,highly educated,high employment,high mortality,good agriculture
26157,Michigan,Tuscola,polygon,U,43.4527,-83.6894,FALSE,TRUE,America/Detroit,3,48757,1840010972,b:middle,highly dense,highly educated,medium employment,medium mortality,best
26159,Michigan,Van Buren,polygon,U,42.3833,-85.959,FALSE,TRUE,America/Detroit,3,49026,1840011203,c:rich,moderately dense,moderately educated,high employment,high mortality,good agriculture
26161,Michigan,Washtenaw,polygon,U,42.2755,-83.7312,FALSE,TRUE,America/Detroit,2,48103 48104 48105 48108 48109 48113,1840003172,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
26163,Michigan,Wayne,polygon,U,42.1395,-83.193,FALSE,TRUE,America/Detroit,3,48183,1840003966,c:rich,highly dense,moderately educated,high employment,high mortality,low agriculture
26165,Michigan,Wexford,polygon,U,44.5033,-85.672,FALSE,TRUE,America/Detroit,3,49620,1840010022,b:middle,moderately dense,highly educated,medium employment,medium mortality,low agriculture
27001,Minnesota,Aitkin,polygon,U,46.5303,-93.7051,FALSE,TRUE,America/Chicago,3,56431,1840006638,a:poor,dense,highly educated,low employment,low mortality,low agriculture
27003,Minnesota,Anoka,polygon,U,45.0484,-93.2472,FALSE,TRUE,America/Chicago,2,55421,1840006712,b:middle,highly dense,highly educated,medium employment,low mortality,low agriculture
27005,Minnesota,Becker,polygon,U,46.8066,-95.3526,FALSE,TRUE,America/Chicago,3,56544 56593 56464,1840009968,c:rich,moderately dense,highly educated,high employment,high mortality,best
27007,Minnesota,Beltrami,polygon,U,47.5065,-94.997,FALSE,TRUE,America/Chicago,3,56601 56687,1840009959,c:rich,moderately dense,highly educated,high employment,high mortality,good agriculture
27009,Minnesota,Benton,polygon,U,45.7525,-94.2317,FALSE,TRUE,America/Chicago,3,56367,1840008872,b:middle,moderately dense,highly educated,medium employment,medium mortality,best
27011,Minnesota,Big Stone,polygon,U,45.5723,-96.294,FALSE,TRUE,America/Chicago,3,56236 56221,1840007793,c:rich,moderately dense,highly educated,high employment,high mortality,best
27013,Minnesota,Blue Earth,polygon,U,43.9626,-94.1666,FALSE,TRUE,America/Chicago,3,56090,1840010025,c:rich,dense,highly educated,high employment,high mortality,best
27015,Minnesota,Brown,polygon,U,44.1488,-94.4945,FALSE,TRUE,America/Chicago,3,56041,1840006792,c:rich,highly dense,highly educated,high employment,high mortality,good agriculture
27017,Minnesota,Carlton,polygon,U,46.5616,-92.6279,FALSE,FALSE,America/Chicago,3,55707 55718,1840025267,c:rich,moderately dense,highly educated,high employment,high mortality,good agriculture
27019,Minnesota,Carver,polygon,U,44.8634,-93.6586,FALSE,TRUE,America/Chicago,3,55386 55331 55318,1840010007,b:middle,highly dense,highly educated,low employment,low mortality,good agriculture
27021,Minnesota,Cass,polygon,U,47.0568,-93.9126,FALSE,TRUE,America/Chicago,3,56672,1840008838,c:rich,moderately dense,highly educated,high employment,high mortality,best
27023,Minnesota,Chippewa,polygon,U,44.9583,-95.3672,FALSE,TRUE,America/Chicago,3,56222,1840000294,b:middle,dense,highly educated,low employment,low mortality,best
27025,Minnesota,Chisago,polygon,U,45.6875,-92.9654,FALSE,TRUE,America/Chicago,3,55069,1840000270,b:middle,dense,highly educated,medium employment,medium mortality,good agriculture
27027,Minnesota,Clay,polygon,U,46.7105,-96.5579,FALSE,FALSE,America/Chicago,3,56580,1840023848,c:rich,moderately dense,highly educated,high employment,high mortality,best
27029,Minnesota,Clearwater,polygon,U,47.6962,-95.4287,FALSE,TRUE,America/Chicago,3,56634,1840006607,b:middle,highly dense,highly educated,medium employment,medium mortality,good agriculture
27031,Minnesota,Cook,polygon,U,47.6715,-90.6885,FALSE,FALSE,America/Chicago,3,55612,1840026063,b:middle,moderately dense,highly educated,medium employment,medium mortality,good agriculture
27033,Minnesota,Cottonwood,polygon,U,43.9096,-95.0461,FALSE,TRUE,America/Chicago,3,56118,1840006811,c:rich,moderately dense,highly educated,high employment,high mortality,best
27035,Minnesota,Crow Wing,polygon,U,46.169,-94.363,FALSE,TRUE,America/Chicago,3,56449,1840007738,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
27037,Minnesota,Dakota,polygon,U,44.9096,-93.1301,FALSE,TRUE,America/Chicago,3,55118,1840008947,c:rich,highly dense,highly educated,high employment,high mortality,good agriculture
27039,Minnesota,Dodge,polygon,U,44.1529,-92.8995,FALSE,TRUE,America/Chicago,3,55985,1840010028,b:middle,dense,highly educated,medium employment,medium mortality,low agriculture
27041,Minnesota,Douglas,polygon,U,45.9741,-95.2925,FALSE,TRUE,America/Chicago,3,56319,1840006679,c:rich,highly dense,highly educated,high employment,high mortality,low agriculture
27043,Minnesota,Faribault,polygon,U,43.7677,-94.0174,FALSE,TRUE,America/Chicago,3,56023,1840006842,c:rich,moderately dense,highly educated,high employment,high mortality,best
27045,Minnesota,Fillmore,polygon,U,43.6137,-92.4263,FALSE,TRUE,America/Chicago,3,55961,1840009011,b:middle,dense,highly educated,high employment,high mortality,best
27047,Minnesota,Freeborn,polygon,U,43.7659,-93.5645,FALSE,TRUE,America/Chicago,3,56032,1840007930,c:rich,highly dense,highly educated,high employment,high mortality,best
27049,Minnesota,Goodhue,polygon,U,44.295,-92.6734,FALSE,TRUE,America/Chicago,3,55992,1840000306,b:middle,highly dense,highly educated,medium employment,low mortality,best
27051,Minnesota,Grant,polygon,U,45.8687,-96.1964,FALSE,TRUE,America/Chicago,3,56274,1840007767,c:rich,moderately dense,highly educated,high employment,high mortality,best
27053,Minnesota,Hennepin,polygon,U,44.9394,-93.5891,FALSE,TRUE,America/Chicago,3,55391 55361,1840007832,c:rich,highly dense,highly educated,high employment,high mortality,good agriculture
27055,Minnesota,Houston,polygon,U,43.6992,-91.2823,FALSE,TRUE,America/Chicago,3,55919,1840006832,b:middle,moderately dense,highly educated,medium employment,medium mortality,good agriculture
27059,Minnesota,Isanti,polygon,U,45.7223,-93.1717,FALSE,TRUE,America/Chicago,3,55006,1840006693,b:middle,highly dense,highly educated,medium employment,medium mortality,good agriculture
27061,Minnesota,Itasca,polygon,U,47.3207,-93.7859,FALSE,TRUE,America/Chicago,3,56636,1840009964,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
27063,Minnesota,Jackson,polygon,U,43.6288,-94.9886,FALSE,TRUE,America/Chicago,3,56143,1840007942,a:poor,dense,highly educated,low employment,low mortality,good agriculture
27065,Minnesota,Kanabec,polygon,U,45.7957,-93.1524,FALSE,TRUE,America/Chicago,3,55030,1840007763,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
27067,Minnesota,Kandiyohi,polygon,U,45.4054,-94.8397,FALSE,TRUE,America/Chicago,3,56312,1840008911,c:rich,moderately dense,highly educated,high employment,high mortality,best
27069,Minnesota,Kittson,polygon,U,48.8577,-96.8019,FALSE,TRUE,America/Chicago,3,56735,1840007680,b:middle,moderately dense,highly educated,medium employment,medium mortality,best
27071,Minnesota,Koochiching,polygon,U,47.9209,-94.2132,FALSE,TRUE,America/Chicago,3,56660 56661,1840007683,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
27073,Minnesota,Lac qui Parle,polygon,U,45.0127,-96.1889,FALSE,TRUE,America/Chicago,3,56256,1840008920,a:poor,highly dense,highly educated,low employment,low mortality,best
27075,Minnesota,Lake,polygon,U,47.294,-91.2779,FALSE,TRUE,America/Chicago,3,55614,1840008824,a:poor,moderately dense,highly educated,low employment,low mortality,low agriculture
27077,Minnesota,Lake of the Woods,polygon,U,48.7119,-94.5924,FALSE,TRUE,America/Chicago,3,56623,1840007673,a:poor,moderately dense,highly educated,low employment,low mortality,low agriculture
27079,Minnesota,Le Sueur,polygon,U,44.2236,-93.5747,FALSE,TRUE,America/Chicago,3,56096,1840010021,b:middle,highly dense,highly educated,medium employment,low mortality,best
27081,Minnesota,Lincoln,polygon,U,44.3814,-96.1812,FALSE,TRUE,America/Chicago,3,56113,1840006784,c:rich,moderately dense,highly educated,high employment,high mortality,best
27083,Minnesota,Lyon,polygon,U,44.4488,-95.7897,FALSE,TRUE,America/Chicago,3,56258,1840007879,a:poor,highly dense,highly educated,low employment,low mortality,best
27085,Minnesota,McLeod,polygon,U,44.7699,-94.1513,FALSE,TRUE,America/Chicago,3,55336,1840007845,a:poor,highly dense,highly educated,low employment,low mortality,best
27087,Minnesota,Mahnomen,polygon,U,47.3219,-95.9512,FALSE,TRUE,America/Chicago,3,56557,1840039628,b:middle,highly dense,highly educated,medium employment,medium mortality,good agriculture
27089,Minnesota,Marshall,polygon,U,48.2929,-96.1945,FALSE,TRUE,America/Chicago,3,56738,1840006599,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
27091,Minnesota,Martin,polygon,U,43.6441,-94.4621,FALSE,TRUE,America/Chicago,3,56031,1840007950,a:poor,dense,highly educated,low employment,low mortality,low agriculture
27093,Minnesota,Meeker,polygon,U,44.9431,-94.5197,FALSE,TRUE,America/Chicago,3,55350,1840006734,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
27097,Minnesota,Morrison,polygon,U,45.9772,-94.1008,FALSE,TRUE,America/Chicago,3,56364,1840008864,b:middle,highly dense,highly educated,medium employment,medium mortality,best
27099,Minnesota,Mower,polygon,U,43.5133,-92.5078,FALSE,TRUE,America/Chicago,3,55951,1840007936,b:middle,highly dense,highly educated,medium employment,medium mortality,best
27101,Minnesota,Murray,polygon,U,44.0704,-95.6668,FALSE,TRUE,America/Chicago,3,56123,1840006800,b:middle,moderately dense,highly educated,medium employment,medium mortality,best
27103,Minnesota,Nicollet,polygon,U,44.3296,-93.9659,FALSE,TRUE,America/Chicago,3,56082,1840008972,a:poor,highly dense,highly educated,low employment,low mortality,best
27105,Minnesota,Nobles,polygon,U,43.8266,-95.4823,FALSE,TRUE,America/Chicago,3,56131,1840007928,c:rich,moderately dense,moderately educated,high employment,high mortality,best
27107,Minnesota,Norman,polygon,U,47.1761,-96.8015,FALSE,TRUE,America/Chicago,3,56574,1840008834,b:middle,moderately dense,highly educated,high employment,high mortality,best
27109,Minnesota,Olmsted,polygon,U,43.8606,-92.4896,FALSE,TRUE,America/Chicago,3,55976,1840008985,c:rich,highly dense,highly educated,medium employment,medium mortality,best
27111,Minnesota,Otter Tail,polygon,U,46.3798,-96.1309,FALSE,TRUE,America/Chicago,3,56537 56533,1840007745,c:rich,dense,highly educated,high employment,high mortality,best
27113,Minnesota,Pennington,polygon,U,48.0135,-96.2137,FALSE,TRUE,America/Chicago,3,56754,1840008826,c:rich,moderately dense,highly educated,high employment,medium mortality,good agriculture
27115,Minnesota,Pine,polygon,U,45.8367,-92.9683,FALSE,TRUE,America/Chicago,3,55063,1840000237,a:poor,dense,highly educated,low employment,low mortality,good agriculture
27119,Minnesota,Polk,polygon,U,47.6966,-96.144,FALSE,TRUE,America/Chicago,3,56736,1840007706,c:rich,moderately dense,highly educated,high employment,high mortality,best
27121,Minnesota,Pope,polygon,U,45.6148,-95.7382,FALSE,TRUE,America/Chicago,3,56323,1840006691,b:middle,highly dense,highly educated,medium employment,medium mortality,low agriculture
27123,Minnesota,Ramsey,polygon,U,44.984,-93.0247,FALSE,TRUE,America/Chicago,3,55117 55119 55109,1840008937,b:middle,highly dense,highly educated,medium employment,low mortality,best
27125,Minnesota,Red Lake,polygon,U,47.8837,-96.2727,FALSE,TRUE,America/Chicago,3,56750,1840008829,a:poor,dense,highly educated,low employment,low mortality,best
27127,Minnesota,Redwood,polygon,U,44.2098,-95.1297,FALSE,TRUE,America/Chicago,3,56083,1840008963,b:middle,moderately dense,highly educated,medium employment,medium mortality,best
27129,Minnesota,Renville,polygon,U,44.5283,-94.7231,FALSE,TRUE,America/Chicago,3,55332,1840007860,b:middle,dense,highly educated,medium employment,low mortality,best
27131,Minnesota,Rice,polygon,U,44.224,-93.4445,FALSE,TRUE,America/Chicago,3,55052,1840007892,c:rich,dense,highly educated,high employment,medium mortality,low agriculture
27133,Minnesota,Rock,polygon,U,43.5275,-96.3591,FALSE,TRUE,America/Chicago,3,56138,1840006819,b:middle,highly dense,highly educated,medium employment,medium mortality,best
27135,Minnesota,Roseau,polygon,U,48.8445,-95.7624,FALSE,TRUE,America/Chicago,3,56751,1840008814,a:poor,highly dense,highly educated,low employment,low mortality,best
27137,Minnesota,St. Louis,polygon,U,47.5312,-92.2399,FALSE,TRUE,America/Chicago,3,55705,1840006590,c:rich,dense,highly educated,high employment,high mortality,good agriculture
27139,Minnesota,Scott,polygon,U,44.7251,-93.4409,FALSE,TRUE,America/Chicago,3,55372 55379,1840008956,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
27141,Minnesota,Sherburne,polygon,U,45.4416,-93.5981,FALSE,TRUE,America/Chicago,3,55398,1840009993,a:poor,highly dense,highly educated,low employment,low mortality,low agriculture
27143,Minnesota,Sibley,polygon,U,44.6728,-94.232,FALSE,TRUE,America/Chicago,3,55366,1840007868,b:middle,dense,moderately educated,medium employment,medium mortality,best
27145,Minnesota,Stearns,polygon,U,45.465,-94.3222,FALSE,TRUE,America/Chicago,3,56320 56369 56301,1840008877,c:rich,moderately dense,highly educated,high employment,medium mortality,best
27147,Minnesota,Steele,polygon,U,44.0914,-93.2304,FALSE,TRUE,America/Chicago,3,55060,1840008983,a:poor,highly dense,highly educated,low employment,low mortality,best
27149,Minnesota,Stevens,polygon,U,45.6895,-96.0143,FALSE,TRUE,America/Chicago,3,56235,1840006690,c:rich,moderately dense,highly educated,medium employment,medium mortality,good agriculture
